order_id,customer_id,product_id,order_date,quantity,status
O510850,C100545,P2185,01/01/2023,1,completed
O510851,C101395,P2026,06/26/2023,3,completed
O510852,C101089,P2068,11/13/2023,5,completed
O510853,C100753,P2190,09/30/2023,2,completed
O510854,C100338,P2165,09/04/2023,1,completed
O510855,C100429,P2233,04/25/2023,1,completed
O510856,C101420,P2189,06/02/2023,1,returned
O510857,C101437,P2087,03/22/2023,5,completed
O510858,C100214,P2073,12/29/2023,2,completed
O510859,C100430,P2141,06/28/2023,3,completed
O510860,C101494,P2240,02/19/2023,4,completed
O510861,C100854,P2057,11/27/2023,2,completed
O510862,C100956,P2254,07/24/2023,5,completed
O510863,C100258,P2031,11/28/2023,1,completed
O510864,C100314,P2054,08/08/2023,4,cancelled
O510865,C100418,P2239,04/01/2023,4,completed
O510866,C101041,P2229,11/02/2023,3,returned
O510867,C100532,P2211,06/26/2023,5,cancelled
O510868,C101251,P2288,07/18/2023,3,completed
O510869,C100700,P2237,02/25/2023,4,completed
O510870,C101183,P2159,05/22/2023,2,completed
O510871,C100750,P2225,11/06/2023,5,completed
O510872,C100083,P2111,10/18/2023,5,completed
O510873,C101348,P2291,03/14/2023,4,completed
O510874,C100573,P2086,11/21/2023,2,completed
O510875,C100815,P2218,03/09/2023,2,completed
O510876,C101424,P2252,04/09/2023,3,completed
O510877,C100838,P2006,05/30/2023,5,completed
O510878,C100259,P2278,08/13/2023,4,completed
O510879,C100204,P2265,06/05/2023,1,returned
O510880,C100295,P2285,07/22/2023,5,completed
O510881,C100414,P2012,03/28/2023,4,cancelled
O510882,C100407,P2140,11/06/2023,4,completed
O510883,C100518,P2092,10/18/2023,2,returned
O510884,C100123,P2060,09/30/2023,3,completed
O510885,C100315,P2001,01/08/2023,4,cancelled
O510886,C101333,P2001,10/31/2023,5,completed
O510887,C100047,P2022,12/19/2023,2,returned
O510888,C100153,P2028,09/02/2023,4,completed
O510889,C101030,P2184,12/20/2023,4,cancelled
O510890,C100438,P2044,11/18/2023,2,completed
O510891,C101364,P2111,07/15/2023,2,completed
O510892,C100308,P2240,11/05/2023,5,cancelled
O510893,C101078,P2217,12/14/2023,2,completed
O510894,C100985,P2091,05/20/2023,3,completed
O510895,C100855,P2260,12/14/2023,3,completed
O510896,C100175,P2058,08/07/2023,3,completed
O510897,C101101,P2067,07/06/2023,2,completed
O510898,C100612,P2193,10/01/2023,5,returned
O510899,C100351,P2096,05/03/2023,1,completed
O510900,C101484,P2253,01/11/2023,3,cancelled
O510901,C100732,P2261,07/13/2023,3,completed
O510902,C100544,P2279,12/18/2023,1,completed
O510903,C100053,P2144,11/19/2023,5,cancelled
O510904,C100793,P2109,06/06/2023,1,completed
O510905,C100002,P2130,01/01/2023,4,completed
O510906,C100184,P2198,05/25/2023,3,completed
O510907,C100799,P2224,04/01/2023,1,completed
O510908,C100054,P2054,07/11/2023,4,completed
O510909,C100799,P2002,03/26/2023,5,completed
O510910,C100761,P2285,06/17/2023,1,completed
O510911,C101010,P2026,03/23/2023,1,completed
O510912,C100168,P2281,08/08/2023,4,completed
O510913,C101232,P2073,02/23/2023,2,completed
O510914,C100798,P2045,12/28/2023,2,cancelled
O510915,C100817,P2123,09/12/2023,2,completed
O510916,C100948,P2062,05/23/2023,5,completed
O510917,C101110,P2111,03/05/2023,4,completed
O510918,C100879,P2156,05/05/2023,3,completed
O510919,C101207,P2106,01/15/2023,1,cancelled
O510920,C100775,P2222,10/02/2023,4,completed
O510921,C100910,P2234,10/30/2023,5,completed
O510922,C100121,P2056,05/03/2023,5,completed
O510923,C100302,P2228,02/02/2023,3,completed
O510924,C101230,P2212,01/22/2023,1,completed
O510925,C100466,P2000,07/20/2023,1,completed
O510926,C100384,P2051,05/08/2023,1,completed
O510927,C100798,P2022,12/12/2023,2,cancelled
O510928,C100526,P2189,07/08/2023,5,completed
O510929,C101050,P2284,09/04/2023,3,returned
O510930,C100742,P2264,06/08/2023,2,completed
O510931,C100556,P2188,12/09/2023,3,completed
O510932,C100544,P2049,02/27/2023,5,completed
O510933,C100780,P2221,09/12/2023,3,returned
O510934,C100148,P2217,03/21/2023,1,completed
O510935,C100137,P9999,08/21/2023,1,returned
O510936,C100767,P2062,08/18/2023,3,completed
O510937,C101399,P2079,07/01/2023,2,completed
O510938,C100870,P2116,07/13/2023,1,completed
O510939,C100127,P2138,05/07/2023,4,completed
O510940,C101304,P2213,10/17/2023,3,completed
O510941,C100345,P2033,04/10/2023,4,completed
O510942,C100888,P2083,08/28/2023,2,completed
O510943,C100806,P2069,07/31/2023,2,completed
O510944,C100142,P2225,12/13/2023,4,completed
O510945,C100259,P2140,10/09/2023,4,completed
O510946,C100615,P2221,04/02/2023,5,completed
O510947,C100510,P2162,11/02/2023,3,completed
O510948,C100725,P2137,06/29/2023,2,completed
O510949,C101099,P2110,11/18/2023,4,completed
O510950,C100919,P2141,02/05/2023,1,completed
O510951,C100460,P2286,03/15/2023,3,completed
O510952,C100240,P2221,12/30/2023,2,returned
O510953,C100625,P2049,08/10/2023,1,completed
O510954,C101086,P2215,08/22/2023,2,completed
O510955,C100600,P2144,12/22/2023,5,completed
O510956,C101077,P2157,07/31/2023,5,cancelled
O510957,C100124,P2250,03/30/2023,1,completed
O510958,C100435,P2155,08/09/2023,1,cancelled
O510959,C100466,P2087,05/05/2023,4,completed
O510960,C101400,P2203,11/17/2023,1,completed
O510961,C101256,P2065,06/10/2023,5,completed
O510962,C100663,P2051,07/13/2023,5,completed
O510963,C100740,P2137,05/01/2023,3,completed
O510964,C101172,P2146,04/08/2023,4,completed
O510965,C100174,P2280,11/28/2023,5,completed
O510966,C100439,P2216,06/12/2023,5,completed
O510967,C100321,P2249,01/29/2023,3,completed
O510968,C100559,P2070,02/03/2023,3,returned
O510969,C100818,P2057,02/28/2023,5,completed
O510970,C100066,P2146,10/21/2023,4,completed
O510971,C100655,P2074,06/16/2023,2,completed
O510972,C100901,P2233,09/30/2023,4,completed
O510973,C101450,P2158,08/13/2023,5,completed
O510974,C100445,P2083,05/31/2023,5,completed
O510975,C100612,P2009,08/28/2023,4,completed
O510976,C101493,P2060,09/15/2023,4,completed
O510977,C100171,P2109,06/29/2023,5,completed
O510978,C100394,P2023,09/23/2023,1,completed
O510979,C100262,P2014,08/17/2023,2,completed
O510980,C100601,P2111,05/25/2023,4,completed
O510981,C100681,P2103,07/13/2023,4,completed
O510982,C100237,P2005,06/08/2023,3,completed
O510983,C100626,P2046,08/15/2023,3,completed
O510984,C100026,P2057,10/02/2023,3,completed
O510985,C101282,P2275,06/16/2023,4,cancelled
O510986,C100524,P2016,06/10/2023,5,completed
O510987,C100943,P2177,04/03/2023,4,completed
O510988,C101125,P2280,09/17/2023,4,completed
O510989,C100638,P2272,09/24/2023,1,completed
O510990,C100033,P2221,04/05/2023,5,completed
O510991,C100611,P2050,04/22/2023,3,completed
O510992,C101018,P2113,03/25/2023,5,completed
O510993,C100524,P2099,02/27/2023,5,completed
O510994,C100497,P2177,12/15/2023,5,completed
O510995,C101198,P2004,05/10/2023,4,returned
O510996,C100787,P2149,01/02/2023,2,completed
O510997,C100479,P2298,06/20/2023,4,completed
O510998,C100920,P2250,04/01/2023,5,completed
O510999,C100739,P2253,04/20/2023,5,completed
O511000,C100288,P2112,03/06/2023,2,completed
O511001,C101099,P2058,10/05/2023,3,completed
O511002,C100270,P2254,07/21/2023,3,completed
O511003,C100912,P2204,09/06/2023,4,completed
O511004,C100637,P2088,06/03/2023,2,returned
O511005,C100627,P2190,06/08/2023,3,completed
O511006,C101282,P2069,06/14/2023,4,completed
O511007,C100772,P2203,01/16/2023,2,completed
O511008,C100811,P2048,05/09/2023,4,completed
O511009,C100880,P2032,10/15/2023,5,completed
O511010,C101445,P2172,11/25/2023,4,completed
O511011,C100511,P2209,03/22/2023,4,returned
O511012,C100874,P2163,06/11/2023,5,returned
O511013,C100076,P2204,07/19/2023,4,completed
O511014,C100294,P2195,10/09/2023,1,completed
O511015,C100374,P2033,01/14/2023,4,completed
O511016,C100943,P2176,05/02/2023,3,returned
O511017,C101268,P2227,09/08/2023,1,completed
O511018,C100757,P2068,08/31/2023,1,completed
O511019,C100810,P2219,04/03/2023,1,completed
O511020,C100165,P2059,02/09/2023,4,completed
O511021,C101240,P2052,03/31/2023,2,completed
O511022,C100015,P2251,11/17/2023,4,completed
O511023,C100554,P2003,05/09/2023,1,completed
O511024,C100486,P2060,01/23/2023,1,completed
O511025,C100895,P2236,05/31/2023,5,completed
O511026,C100121,P2164,06/07/2023,3,returned
O511027,C100001,P2099,07/19/2023,2,returned
O511028,C101477,P2283,05/20/2023,3,completed
O511029,C100045,P2036,04/18/2023,2,completed
O511030,C101354,P2149,01/30/2023,1,completed
O511031,C100156,P2032,03/16/2023,4,completed
O511032,C101199,P2021,04/02/2023,3,completed
O511033,C100316,P2110,03/18/2023,3,completed
O511034,C100418,P2049,07/10/2023,3,completed
O511035,C101306,P2001,03/14/2023,5,returned
O511036,C100756,P2071,09/08/2023,4,completed
O511037,C100862,P2282,04/27/2023,3,returned
O511038,C100425,P2193,01/18/2023,5,completed
O511039,C100635,P2224,03/06/2023,5,completed
O511040,C100664,P2201,01/31/2023,5,completed
O511041,C100673,P2134,05/23/2023,4,completed
O511042,C100395,P2274,02/20/2023,1,returned
O511043,C101346,P2168,04/07/2023,3,completed
O511044,C101351,P2253,05/02/2023,3,completed
O511045,C100852,P2012,06/06/2023,5,returned
O511046,C101454,P2181,05/25/2023,4,returned
O511047,C100377,P2047,12/02/2023,1,completed
O511048,C100475,P2230,09/29/2023,4,completed
O511049,C100726,P2169,08/23/2023,1,completed
O511050,C100340,P2078,07/27/2023,5,returned
O511051,C100282,P2056,03/05/2023,1,completed
O511052,C101242,P2245,08/01/2023,2,completed
O511053,C101450,P2291,11/01/2023,1,completed
O511054,C101281,P2227,11/06/2023,5,completed
O511055,C100177,P2178,11/30/2023,1,returned
O511056,C100720,P2040,06/23/2023,3,completed
O511057,C100965,P2116,02/17/2023,1,cancelled
O511058,C100001,P2070,07/27/2023,1,completed
O511059,C101208,P2128,01/01/2023,4,completed
O511060,C100882,P2281,03/28/2023,3,completed
O511061,C100225,P2040,07/29/2023,3,completed
O511062,C100715,P2286,08/21/2023,3,completed
O511063,C100550,P2207,06/25/2023,1,completed
O511064,C100786,P2232,04/22/2023,1,completed
O511065,C100654,P2053,06/03/2023,1,completed
O511066,C100103,P2256,04/21/2023,1,completed
O511067,C100956,P2149,05/27/2023,1,completed
O511068,C100401,P2049,02/15/2023,4,returned
O511069,C100304,P2296,03/16/2023,4,completed
O511070,C100922,P2222,06/18/2023,2,cancelled
O511071,C100987,P2039,04/24/2023,3,completed
O511072,C100983,P9999,06/23/2023,1,completed
O511073,C100714,P2033,10/13/2023,2,completed
O511074,C101163,P2275,02/05/2023,1,completed
O511075,C101206,P2294,07/30/2023,2,completed
O511076,C101071,P2066,12/27/2023,1,returned
O511077,C100629,P2108,07/08/2023,3,completed
O511078,C100044,P2259,06/16/2023,3,completed
O511079,C101167,P2033,03/21/2023,4,completed
O511080,C100273,P2226,07/25/2023,3,completed
O511081,C100926,P2008,03/07/2023,4,completed
O511082,C100638,P2205,07/25/2023,2,completed
O511083,C100936,P2207,01/27/2023,4,returned
O511084,C100584,P2152,03/11/2023,3,completed
O511085,C100867,P2109,07/09/2023,1,completed
O511086,C101413,P2277,11/23/2023,1,completed
O511087,C101331,P2108,03/22/2023,4,completed
O511088,C100159,P2208,06/12/2023,5,returned
O511089,C100567,P2171,11/25/2023,1,completed
O511090,C100284,P2039,02/03/2023,4,cancelled
O511091,C100355,P2293,07/01/2023,2,completed
O511092,C100330,P2163,10/27/2023,4,completed
O511093,C101022,P2147,03/08/2023,4,returned
O511094,C100164,P2203,01/19/2023,4,completed
O511095,C100325,P2221,05/21/2023,3,completed
O511096,C100526,P2063,11/10/2023,3,completed
O511097,C101196,P2135,04/08/2023,2,completed
O511098,C101132,P2145,03/05/2023,4,completed
O511099,C100764,P2290,09/08/2023,3,completed
O511100,C100340,P2160,11/07/2023,3,completed
O511101,C100045,P2152,10/29/2023,2,completed
O511102,C101147,P2148,01/13/2023,1,completed
O511103,C101035,P2119,04/25/2023,5,completed
O511104,C100539,P2174,06/21/2023,2,returned
O511105,C100137,P2129,04/09/2023,3,completed
O511106,C101064,P2173,09/15/2023,2,completed
O511107,C101077,P2149,02/21/2023,5,completed
O511108,C100957,P2213,02/01/2023,1,completed
O511109,C101250,P2056,01/26/2023,4,completed
O511110,C101042,P2153,09/09/2023,4,completed
O511111,C100400,P2196,10/11/2023,3,cancelled
O511112,C101007,P2097,03/04/2023,3,completed
O511113,C100775,P2236,03/24/2023,1,completed
O511114,C100990,P2260,08/08/2023,1,completed
O511115,C100076,P2074,04/28/2023,4,completed
O511116,C101131,P2024,12/29/2023,2,completed
O511117,C100300,P2027,09/02/2023,2,cancelled
O511118,C100262,P2008,08/14/2023,2,completed
O511119,C100767,P2041,09/11/2023,1,completed
O511120,C100388,P2168,12/29/2023,3,returned
O511121,C100484,P2239,12/06/2023,5,completed
O511122,C100333,P2019,04/17/2023,1,completed
O511123,C101214,P2297,08/21/2023,2,completed
O511124,C100933,P2200,07/14/2023,4,completed
O511125,C101301,P2025,06/14/2023,1,completed
O511126,C100587,P2162,03/18/2023,1,cancelled
O511127,C101368,P2150,05/20/2023,5,cancelled
O511128,C101368,P2147,11/22/2023,5,completed
O511129,C100742,P2110,03/04/2023,3,completed
O511130,C100568,P2100,01/31/2023,1,completed
O511131,C101303,P2237,04/14/2023,4,completed
O511132,C101133,P2145,12/14/2023,1,completed
O511133,C101285,P2158,03/03/2023,5,completed
O511134,C101082,P2094,05/14/2023,3,completed
O511135,C101495,P2027,07/25/2023,3,completed
O511136,C100527,P2260,03/08/2023,4,cancelled
O511137,C100998,P2185,12/31/2023,1,completed
O511138,C100391,P2093,08/16/2023,2,completed
O511139,C100473,P2130,11/02/2023,1,completed
O511140,C100328,P2071,07/05/2023,3,returned
O511141,C100755,P2039,10/05/2023,1,completed
O511142,C101192,P2027,10/27/2023,3,completed
O511143,C100754,P2091,10/13/2023,1,returned
O511144,C100333,P2097,10/10/2023,1,completed
O511145,C101093,P2116,05/10/2023,1,completed
O511146,C101251,P2255,06/19/2023,3,completed
O511147,C100051,P2123,10/06/2023,5,completed
O511148,C100187,P2040,08/03/2023,5,completed
O511149,C101382,P2246,09/29/2023,5,completed
O511150,C100703,P2261,10/19/2023,3,completed
O511151,C100174,P2296,06/30/2023,4,completed
O511152,C100223,P2168,11/08/2023,3,completed
O511153,C101140,P2254,12/18/2023,4,completed
O511154,C100019,P2016,01/21/2023,1,completed
O511155,C100772,P2242,09/20/2023,3,completed
O511156,C100013,P2290,10/26/2023,5,completed
O511157,C101176,P2069,08/28/2023,2,completed
O511158,C100896,P2149,02/17/2023,1,completed
O511159,C101081,P2146,02/28/2023,1,returned
O511160,C101456,P2077,10/17/2023,5,completed
O511161,C100494,P2278,10/13/2023,4,completed
O511162,C101176,P2069,03/18/2023,3,completed
O511163,C100137,P2165,02/13/2023,5,completed
O511164,C100004,P2049,08/24/2023,3,completed
O511165,C100224,P2183,07/08/2023,3,completed
O511166,C100721,P2035,02/14/2023,5,completed
O511167,C100641,P2195,10/10/2023,2,completed
O511168,C100178,P2297,07/21/2023,1,returned
O511169,C100008,P2292,08/13/2023,3,completed
O511170,C100002,P2274,07/01/2023,5,completed
O511171,C100977,P2180,12/06/2023,3,completed
O511172,C101361,P2278,03/25/2023,2,completed
O511173,C100029,P2174,07/26/2023,2,cancelled
O511174,C100677,P2215,09/22/2023,2,completed
O511175,C101181,P2159,12/12/2023,2,completed
O511176,C100893,P2289,02/06/2023,3,completed
O511177,C100858,P2098,09/16/2023,4,returned
O511178,C100071,P2069,08/01/2023,5,completed
O511179,C100296,P2007,02/20/2023,5,completed
O511180,C101331,P2208,12/31/2023,2,completed
O511181,C100295,P2060,06/14/2023,1,completed
O511182,C101141,P2028,08/27/2023,2,completed
O511183,C100819,P2045,09/15/2023,1,completed
O511184,C101484,P2277,04/21/2023,4,completed
O511185,C101181,P2032,09/11/2023,2,completed
O511186,C100154,P2136,09/24/2023,2,completed
O511187,C100327,P2010,02/17/2023,3,completed
O511188,C100316,P2229,03/16/2023,1,completed
O511189,C100115,P2029,01/18/2023,3,completed
O511190,C100632,P2103,07/23/2023,1,completed
O511191,C100515,P2273,01/18/2023,4,completed
O511192,C100918,P2050,10/06/2023,3,completed
O511193,C101439,P2200,03/16/2023,2,completed
O511194,C101005,P2117,07/03/2023,1,cancelled
O511195,C100442,P2234,12/23/2023,1,completed
O511196,C101287,P2042,10/27/2023,5,completed
O511197,C101404,P2142,03/31/2023,3,completed
O511198,C101187,P2122,05/23/2023,4,completed
O511199,C101065,P2226,07/20/2023,5,completed
O511200,C101240,P2142,08/22/2023,1,completed
O511201,C101480,P2123,09/18/2023,3,completed
O511202,C100248,P2025,02/01/2023,3,returned
O511203,C100172,P2026,09/29/2023,2,completed
O511204,C101321,P2183,08/09/2023,2,completed
O511205,C101326,P2192,03/17/2023,5,completed
O511206,C101421,P2092,09/19/2023,2,completed
O511207,C100577,P2140,05/13/2023,1,completed
O511208,C100246,P2039,09/09/2023,5,completed
O511209,C100668,P2296,01/21/2023,1,completed
O511210,C101281,P2096,03/04/2023,4,completed
O511211,C101263,P2061,11/05/2023,2,completed
O511212,C100287,P2033,06/16/2023,5,completed
O511213,C100065,P2290,01/06/2023,5,completed
O511214,C100455,P2179,03/15/2023,3,completed
O511215,C100303,P2078,04/19/2023,2,completed
O511216,C101221,P2154,12/15/2023,4,completed
O511217,C100670,P2218,10/02/2023,4,completed
O511218,C100264,P2229,07/24/2023,1,completed
O511219,C101246,P2095,01/28/2023,5,returned
O511220,C101044,P2044,04/10/2023,1,completed
O511221,C101357,P2124,08/02/2023,2,completed
O511222,C100378,P2113,01/20/2023,2,completed
O511223,C100332,P2168,09/22/2023,1,cancelled
O511224,C100781,P2173,07/26/2023,1,completed
O511225,C101078,P2165,10/16/2023,4,completed
O511226,C101292,P2134,02/09/2023,5,cancelled
O511227,C100571,P2133,09/08/2023,1,completed
O511228,C100118,P2132,02/15/2023,2,completed
O511229,C100150,P2222,09/20/2023,5,returned
O511230,C100286,P2087,02/04/2023,4,completed
O511231,C101226,P2086,08/15/2023,5,completed
O511232,C100531,P2151,05/23/2023,5,completed
O511233,C100461,P2124,10/21/2023,5,completed
O511234,C101187,P2092,05/01/2023,1,completed
O511235,C100810,P2027,07/31/2023,5,completed
O511236,C100613,P2232,12/17/2023,3,completed
O511237,C100822,P2296,10/20/2023,1,completed
O511238,C100405,P2045,06/20/2023,1,returned
O511239,C101101,P2005,03/24/2023,4,completed
O511240,C100405,P2195,12/19/2023,1,completed
O511241,C100527,P2123,06/22/2023,4,completed
O511242,C101164,P2185,03/08/2023,3,completed
O511243,C101200,P2219,03/15/2023,2,completed
O511244,C100001,P2064,07/04/2023,3,completed
O511245,C101321,P2239,10/02/2023,1,completed
O511246,C100486,P2257,07/29/2023,2,cancelled
O511247,C101239,P2044,09/11/2023,4,completed
O511248,C100237,P2167,01/27/2023,4,completed
O511249,C100080,P2004,04/13/2023,4,completed
O511250,C100792,P2273,01/08/2023,4,completed
O511251,C100694,P2103,11/01/2023,2,completed
O511252,C100174,P2127,03/11/2023,4,completed
O511253,C100643,P2216,07/23/2023,2,completed
O511254,C101278,P2148,12/22/2023,2,completed
O511255,C100035,P2259,01/24/2023,4,completed
O511256,C100669,P2207,07/01/2023,1,completed
O511257,C100430,P2207,01/07/2023,3,returned
O511258,C101372,P2154,02/13/2023,3,completed
O511259,C101115,P2035,09/21/2023,4,completed
O511260,C100430,P2231,02/19/2023,3,completed
O511261,C100866,P2196,04/30/2023,3,cancelled
O511262,C100308,P2273,03/07/2023,5,completed
O511263,C100284,P2239,10/29/2023,4,completed
O511264,C100254,P2079,01/11/2023,4,completed
O511265,C100102,P2052,05/29/2023,5,completed
O511266,C100120,P2005,06/07/2023,1,completed
O511267,C100554,P2000,11/27/2023,1,completed
O511268,C100915,P2210,09/17/2023,2,cancelled
O511269,C100740,P2262,07/06/2023,1,completed
O511270,C100707,P2063,08/08/2023,3,returned
O511271,C101405,P2250,07/11/2023,1,completed
O511272,C100450,P2073,04/03/2023,4,cancelled
O511273,C100982,P2210,09/16/2023,5,completed
O511274,C101080,P2099,07/03/2023,5,returned
O511275,C101210,P2061,11/15/2023,3,returned
O511276,C100016,P2002,05/31/2023,3,completed
O511277,C100432,P2204,02/01/2023,5,completed
O511278,C100450,P2046,04/25/2023,4,completed
O511279,C101252,P2173,04/05/2023,5,completed
O511280,C100939,P2250,02/15/2023,5,completed
O511281,C100903,P2132,12/14/2023,3,completed
O511282,C100274,P2187,12/19/2023,3,completed
O511283,C100082,P2273,01/26/2023,1,completed
O511284,C100857,P2269,07/14/2023,3,completed
O511285,C101009,P2238,11/15/2023,4,completed
O511286,C100821,P2293,04/21/2023,1,completed
O511287,C100835,P2132,07/28/2023,2,completed
O511288,C100582,P2052,11/08/2023,1,completed
O511289,C100240,P2144,10/31/2023,2,completed
O511290,C100387,P2218,01/04/2023,2,completed
O511291,C100253,P2110,07/26/2023,4,completed
O511292,C100704,P2129,08/21/2023,4,completed
O511293,C100636,P2017,07/18/2023,1,completed
O511294,C100860,P2217,04/16/2023,5,completed
O511295,C100361,P2198,02/19/2023,4,completed
O511296,C100894,P2036,07/25/2023,3,completed
O511297,C101450,P2282,09/25/2023,4,completed
O511298,C100999,P2159,05/30/2023,1,completed
O511299,C100430,P2176,06/08/2023,2,cancelled
O511300,C100393,P2049,09/19/2023,3,completed
O511301,C101486,P2211,02/07/2023,2,returned
O511302,C100187,P2154,03/29/2023,1,completed
O511303,C100014,P2064,12/21/2023,1,returned
O511304,C100000,P2162,10/01/2023,4,completed
O511305,C100727,P2187,04/21/2023,5,completed
O511306,C100784,P2135,01/19/2023,2,completed
O511307,C100458,P2119,01/17/2023,4,completed
O511308,C101300,P2272,10/04/2023,1,completed
O511309,C100891,P2138,12/12/2023,1,completed
O511310,C101208,P2116,01/22/2023,1,completed
O511311,C101324,P2096,06/18/2023,3,completed
O511312,C100734,P2188,11/08/2023,1,completed
O511313,C100858,P2124,10/15/2023,5,completed
O511314,C100003,P2143,05/06/2023,5,completed
O511315,C100180,P2202,08/08/2023,2,completed
O511316,C101355,P2137,08/11/2023,1,returned
O511317,C101360,P2037,03/21/2023,1,completed
O511318,C101085,P2260,10/21/2023,4,completed
O511319,C100869,P2084,01/19/2023,4,completed
O511320,C100030,P2030,09/03/2023,3,completed
O511321,C100345,P2279,09/25/2023,5,returned
O511322,C100930,P2259,12/04/2023,1,cancelled
O511323,C101044,P2291,06/02/2023,1,completed
O511324,C100220,P2222,05/25/2023,5,completed
O511325,C100678,P2177,12/15/2023,1,completed
O511326,C100280,P2257,09/11/2023,1,returned
O511327,C100173,P2154,09/13/2023,1,completed
O511328,C100237,P2168,02/18/2023,3,completed
O511329,C101230,P2120,10/17/2023,1,completed
O511330,C100931,P2133,07/25/2023,1,completed
O511331,C101388,P2236,01/27/2023,3,returned
O511332,C101057,P2190,04/24/2023,4,completed
O511333,C100356,P2296,10/27/2023,3,cancelled
O511334,C101434,P2291,02/20/2023,5,completed
O511335,C100007,P2220,07/19/2023,4,completed
O511336,C101078,P2053,07/19/2023,3,completed
O511337,C100493,P2052,08/16/2023,1,completed
O511338,C100368,P2039,06/17/2023,4,completed
O511339,C101462,P2205,05/27/2023,5,completed
O511340,C100916,P2187,08/16/2023,4,returned
O511341,C101375,P2040,06/19/2023,2,completed
O511342,C100844,P2199,07/13/2023,4,completed
O511343,C100781,P2022,01/18/2023,3,completed
O511344,C101019,P2138,02/25/2023,3,completed
O511345,C101488,P2078,02/24/2023,2,completed
O511346,C100984,P2097,08/02/2023,2,completed
O511347,C101477,P2134,08/21/2023,5,completed
O511348,C100463,P2142,01/10/2023,5,completed
O511349,C101115,P2108,08/15/2023,1,returned
O511350,C100050,P2049,12/06/2023,5,completed
O511351,C101179,P2291,01/01/2023,2,completed
O511352,C100721,P2258,08/22/2023,1,completed
O511353,C100516,P2037,11/08/2023,3,completed
O511354,C101427,P2095,04/03/2023,4,completed
O511355,C100195,P2115,03/08/2023,1,completed
O511356,C100657,P2278,01/10/2023,4,cancelled
O511357,C100963,P2027,09/10/2023,1,completed
O511358,C101209,P2088,05/15/2023,4,returned
O511359,C100553,P2127,04/02/2023,2,completed
O511360,C100043,P2214,05/16/2023,1,completed
O511361,C100700,P2292,06/04/2023,4,completed
O511362,C100885,P2014,10/07/2023,1,completed
O511363,C101071,P2178,01/17/2023,1,completed
O511364,C101040,P2294,09/28/2023,3,completed
O511365,C100170,P2061,12/22/2023,2,completed
O511366,C100536,P2211,12/20/2023,2,completed
O511367,C101141,P2279,03/01/2023,5,completed
O511368,C100603,P2150,07/21/2023,4,completed
O511369,C100386,P2264,06/22/2023,5,completed
O511370,C100054,P2094,03/28/2023,2,completed
O511371,C101280,P2032,02/14/2023,4,completed
O511372,C101422,P2045,02/22/2023,4,completed
O511373,C101107,P2115,08/26/2023,5,completed
O511374,C100578,P2023,04/07/2023,5,completed
O511375,C101456,P2101,02/28/2023,5,completed
O511376,C100804,P2231,07/30/2023,3,completed
O511377,C100164,P2213,05/18/2023,5,completed
O511378,C100990,P2072,11/05/2023,3,completed
O511379,C100406,P2089,01/27/2023,3,completed
O511380,C100473,P2202,12/21/2023,4,completed
O511381,C100718,P2103,02/25/2023,4,completed
O511382,C101019,P2152,02/17/2023,4,completed
O511383,C100015,P2012,05/04/2023,5,completed
O511384,C101434,P2079,06/15/2023,2,completed
O511385,C100752,P2035,08/31/2023,4,completed
O511386,C100809,P2256,01/17/2023,3,completed
O511387,C100845,P2216,06/29/2023,2,completed
O511388,C100258,P2207,09/26/2023,3,completed
O511389,C100615,P2294,01/13/2023,4,completed
O511390,C101048,P2084,09/19/2023,4,completed
O511391,C100499,P2042,08/26/2023,3,completed
O511392,C101383,P2193,02/02/2023,1,completed
O511393,C100234,P2039,12/31/2023,3,cancelled
O511394,C100806,P2115,03/13/2023,5,completed
O511395,C100924,P2225,09/13/2023,1,completed
O511396,C100507,P2094,01/09/2023,2,completed
O511397,C100868,P2035,09/03/2023,4,completed
O511398,C100957,P2073,12/24/2023,3,completed
O511399,C101105,P2111,04/14/2023,5,completed
O511400,C100045,P2149,05/08/2023,1,completed
O511401,C100243,P2092,04/16/2023,1,completed
O511402,C101012,P2019,04/10/2023,5,completed
O511403,C100698,P2233,08/17/2023,1,completed
O511404,C101490,P2210,06/11/2023,4,completed
O511405,C100332,P2198,04/04/2023,3,completed
O511406,C101397,P2228,09/16/2023,5,completed
O511407,C100997,P2289,08/29/2023,1,completed
O511408,C100585,P2036,08/26/2023,4,completed
O511409,C100519,P2170,11/08/2023,5,completed
O511410,C100159,P2244,10/26/2023,1,returned
O511411,C100903,P2176,04/23/2023,4,completed
O511412,C100219,P2154,09/03/2023,5,completed
O511413,C100504,P2131,04/19/2023,5,completed
O511414,C100332,P2246,06/09/2023,3,completed
O511415,C100963,P2227,09/17/2023,2,completed
O511416,C101449,P2219,11/23/2023,3,completed
O511417,C100288,P2189,07/05/2023,5,returned
O511418,C100589,P2251,03/01/2023,5,completed
O511419,C100962,P2176,06/09/2023,4,completed
O511420,C101239,P2190,12/13/2023,4,completed
O511421,C100583,P2276,01/29/2023,1,completed
O511422,C100835,P2125,12/13/2023,5,completed
O511423,C100480,P2007,11/21/2023,5,completed
O511424,C101260,P2084,11/20/2023,2,completed
O511425,C101197,P2074,09/08/2023,1,completed
O511426,C101154,P2295,08/24/2023,2,cancelled
O511427,C100564,P2023,04/17/2023,1,completed
O511428,C101406,P2288,09/29/2023,2,completed
